Año;Mes;División;Grupo;Clase;Subclase;Producto;Glosa;Ponderación;Índice;Variación Mensual ( % );Variación Acumulada ( % );Variación 12 Meses ( % );Incidencia Mensual ( % );Incidencia Acumulada ( % );Incidencia 12 Meses ( % ),,,,,,,,,,,
2018;8;1;1;4;4;1;HUEVOS;0,33391;127,52;-0,8;3,1;0,4;0,0;0,0;0,0,,,
2018;8;1;1;8;4;1;HELADO;0,23645;124,92;-0,7;0,8;-2,2;0,0;0,0;0,0,,,
2018;8;3;1;2;5;1;UNIFORME ESCOLAR;0,1407;120,56;0,0;-0,2;-0,2;0,0;0,0;0,0,,,
2018;8;2;1;1;1;2;RON;0,12946;126,24;-0,4;0,5;1,5;0,0;0,0;0,0,,,
2018;8;5;1;1;1;2;COLCHÓN;0,07599;114,22;-2,6;-0,8;0,1;0,0;0,0;0,0,,,
2018;8;6;1;1;1;2;MEDICAMENTOS PARA EL APARATO CARDIOVASCULAR;0,19489;139,93;-7,6;-5,3;-3,9;0,0;0,0;0,0,,,
2018;8;10;1;1;1;2;SERVICIO DE EDUCACIÓN DE TRANSICIÓN;0,21168;126,96;0,0;4,0;4,0;0,0;0,0;0,0,,,
2018;8;11;1;1;1;2;ALMUERZO  Y CENAS CONSUMIDO FUERA DEL HOGAR;2,05863;132,58;0,1;2,4;3,9;0,0;0,1;0,1,,,
2018;8;12;1;1;1;2;SERVICIOS  EN CENTROS DE ESTÉTICA;0,09569;124,59;0,1;2,5;3,4;0,0;0,0;0,0,,,
2018;8;3;2;1;1;2;ZAPATOS PARA HOMBRE;0,18006;60,30;3,3;-3,2;-8,6;0,0;0,0;0,0,,,
2018;8;4;2;1;1;2;PINTURA Y BARNIZ;0,20695;123,09;0,3;4,7;3,6;0,0;0,0;0,0,,,
2018;8;5;2;1;1;2;TEXTILES PARA BAÑO Y COCINA;0,0553;106,30;-0,3;-0,5;-3,2;0,0;0,0;0,0,,,
2018;8;6;2;1;1;2;PROCEDIMIENTO E INTERVENCIÓN QUIRÚRGICA  AMBULATORIA;0,26675;125,26;0,0;3,6;4,2;0,0;0,0;0,0,,,
2018;8;7;2;1;1;2;NEUMÁTICOS Y LLANTAS;0,13063;104,49;1,4;-0,5;-0,5;0,0;0,0;0,0,,,
2018;8;8;2;1;1;2;SERVICIO DE BANDA ANCHA MÓVIL;0,07845;99,66;0,0;0,0;0,2;0,0;0,0;0,0,,,
2018;8;9;2;1;1;2;CONSOLA DE VIDEOJUEGO;0,08555;65,13;-1,6;-9,4;-15,1;0,0;0,0;0,0,,,
2018;8;12;2;1;1;2;RELOJ  DE PULSERA;0,04785;109,72;-1,7;-1,3;-0,3;0,0;0,0;0,0,,,
2018;8;5;3;1;1;2;COCINA;0,08625;106,67;0,1;-1,9;-1,4;0,0;0,0;0,0,,,
2018;8;7;3;1;1;2;SERVICIO DE TRANSPORTE EN TAXI;0,23806;117,63;-0,4;0,6;0,6;0,0;0,0;0,0,,,
2018;8;9;3;1;1;2;ENTRADA PARA ESPECTÁCULOS DEPORTIVOS;0,03141;113,97;0,0;3,7;-0,2;0,0;0,0;0,0,,,
2018;8;5;4;1;1;2;OLLA Y SARTÉN;0,06212;100,07;-0,3;0,2;-2,3;0,0;0,0;0,0,,,
2018;8;10;4;1;1;2;SERVICIO DE ENSEÑANZA EN INSTITUTO PROFESIONAL;0,76304;128,94;0,0;4,0;4,0;0,0;0,0;0,0,,,
2018;8;5;5;1;1;2;HERRAMIENTAS MANUALES;0,08669;128,77;0,6;2,3;4,2;0,0;0,0;0,0,,,
2018;8;12;5;1;1;2;SERVICIO DE FOTOCOPIADO;0,04891;130,72;0,0;2,4;3,3;0,0;0,0;0,0,,,
2018;8;5;6;1;1;2;DETERGENTE Y SUAVIZANTE PARA ROPA;0,50908;135,08;0,7;-3,3;-3,6;0,0;0,0;0,0,,,
2018;8;2;1;2;1;2;VINO ESPUMOSO;0,0483;109,16;-7,2;4,9;-2,5;0,0;0,0;0,0,,,
2018;8;3;1;2;1;2;PANTALON LARGO Y CORTO PARA HOMBRE;0,2354;93,76;1,2;-1,4;-6,3;0,0;0,0;0,0,,,
2018;8;6;1;2;1;2;PRESERVATIVOS;0,02387;134,42;-1,7;7,6;10,2;0,0;0,0;0,0,,,
2018;8;12;1;2;1;2;MÁQUINA DE AFEITAR DESECHABLE;0,06907;141,98;-1,1;6,0;6,3;0,0;0,0;0,0,,,
2018;8;7;2;2;1;2;PETRÓLEO DIÉSEL;0,33069;96,48;0,2;11,4;25,5;0,0;0,0;0,1,,,
2018;8;9;2;2;1;2;ARTÍCULOS DE CAMPING;0,04637;101,29;0,0;-3,4;-1,9;0,0;0,0;0,0,,,
2018;8;12;2;2;1;2;COCHE PARA BEBÉ;0,05334;103,87;-0,6;-0,4;-4,0;0,0;0,0;0,0,,,
2018;8;5;3;2;1;2;PLANCHA;0,03235;101,91;-0,5;-4,4;-4,5;0,0;0,0;0,0,,,
2018;8;9;3;2;1;2;ENTRADA A ESPECTÁCULOS;0,2289;121,05;-1,4;14,4;18,9;0,0;0,0;0,0,,,
2018;8;3;1;3;1;2;ACCESORIOS DE VESTIR;0,10338;94,18;-0,3;3,2;2,1;0,0;0,0;0,0,,,
2018;8;6;1;3;1;2;ARTÍCULOS PARA MEDIR PARÁMETROS DE SALUD;0,05727;117,80;-3,0;0,4;9,8;0,0;0,0;0,0,,,
2018;8;9;1;3;1;2;IMPRESORA;0,05974;76,06;3,5;-1,8;-2,9;0,0;0,0;0,0,,,
2018;8;6;2;3;1;2;EXAMEN DE LABORATORIO CLÍNICO;0,24539;117,03;0,0;2,9;3,0;0,0;0,0;0,0,,,
2018;8;7;2;3;1;2;SERVICIO DE LAVADO DEL AUTOMÓVIL;0,03122;135,80;0,2;2,6;3,8;0,0;0,0;0,0,,,
2018;8;9;2;3;1;2;PLANTAS;0,03693;121,59;0,1;2,5;3,0;0,0;0,0;0,0,,,
2018;8;4;4;3;1;2;PARAFINA;0,03447;105,46;0,4;9,0;21,7;0,0;0,0;0,0,,,
2018;8;9;4;3;1;2;MATERIALES PARA ARTES MANUALES;0,10495;136,75;0,5;1,2;2,3;0,0;0,0;0,0,,,
2018;8;1;1;4;1;2;LECHE LÍQUIDA;0,48949;125,74;0,3;4,9;3,1;0,0;0,0;0,0,,,
2018;8;3;1;4;1;2;SERVICIO DE REPARACIÓN DE VESTUARIO;0,02856;130,48;-1,1;3,4;4,3;0,0;0,0;0,0,,,
2018;8;9;1;4;1;2;UNIDAD DE ALMACENAMIENTO DIGITAL;0,05451;81,45;-1,6;-6,2;-7,6;0,0;0,0;0,0,,,
2018;8;9;2;4;1;2;ACCESORIOS PARA MASCOTAS;0,05453;106,11;-1,2;-0,2;-2,6;0,0;0,0;0,0,,,
2018;8;1;1;5;1;2;MARGARINA;0,11859;139,73;1,8;6,2;5,6;0,0;0,0;0,0,,,
2018;8;1;1;6;1;2;NARANJA;0,09246;123,39;-5,1;-28,3;5,6;0,0;0,0;0,0,,,
2018;8;1;1;7;1;2;CEBOLLA Y CEBOLLÍN;0,13287;127,54;0,6;13,1;7,7;0,0;0,0;0,0,,,
2018;8;1;1;8;1;2;ENDULZANTE;0,04802;117,07;0,8;-1,0;6,2;0,0;0,0;0,0,,,
2018;8;1;1;9;1;2;HIERBAS, ESPECIAS Y CONDIMENTOS;0,08718;128,03;-1,1;-1,1;-8,3;0,0;0,0;0,0,,
2018;8;1;1;1;2;2;CEREAL;0,18699;117,27;0,5;1,1;0,5;0,0;0,0;0,0,,,
2018;8;5;1;1;2;2;LÁMPARA;0,07102;95,97;-0,2;1,2;2,3;0,0;0,0;0,0,,,
2018;8;9;1;1;2;2;REPRODUCTOR PORTÁTIL DE AUDIO Y VIDEO;0,06258;79,91;0,9;-8,5;-7,1;0,0;0,0;0,0,,,
2018;8;11;1;1;2;2;PAPAS FRITAS PARA LLEVAR;0,1139;143,43;-0,4;1,1;2,7;0,0;0,0;0,0,,,
2018;8;3;2;1;2;2;ZAPATOS PARA MUJER;0,16239;56,90;3,9;1,2;-6,3;0,0;0,0;0,0,,,
2018;8;9;3;1;2;2;CLASES RECREATIVAS;0,07188;105,98;0,0;0,4;1,0;0,0;0,0;0,0,,,
2018;8;5;5;1;2;2;ARTÍCULOS DE CERRAJERÍA;0,05872;138,79;-0,3;0,7;0,4;0,0;0,0;0,0,,,
2018;8;5;6;1;2;2;ARTÍCULOS PARA LIMPIEZA DE BAÑO Y COCINA;0,08081;130,57;1,1;3,5;4,0;0,0;0,0;0,0,,,
2018;8;3;1;2;2;2;PANTALÓN Y FALDA PARA MUJER;0,33274;69,85;1,8;-2,1;-4,5;0,0;0,0;0,0,,,
2018;8;12;1;2;2;2;PAPEL HIGIÉNICO;0,37394;134,42;1,5;-0,6;0,8;0,0;0,0;0,0,,,
2018;8;1;2;2;2;2;BEBIDA ISOTÓNICA Y ENERGIZANTE;0,0401;101,10;0,6;2,7;0,3;0,0;0,0;0,0,,,
2018;8;1;1;4;2;2;POSTRES LÁCTEOS;0,06563;114,89;1,6;3,6;5,0;0,0;0,0;0,0,,,
2018;8;7;2;4;2;2;LICENCIA DE CONDUCIR;0,03039;129,72;0,3;3,2;4,1;0,0;0,0;0,0,,,
2018;8;1;1;6;2;2;FRUTAS EN CONSERVA;0,04825;118,94;0,3;4,6;2,6;0,0;0,0;0,0,,,
2018;8;1;1;8;2;2;MANJAR Y DULCES UNTABLES;0,05107;144,76;-2,2;4,9;4,3;0,0;0,0;0,0,,,
2018;8;1;1;9;2;2;ADEREZOS;0,17015;148,57;3,4;5,4;4,3;0,0;0,0;0,0,,,
2018;8;1;1;1;3;2;GALLETA;0,36509;130,29;-0,1;2,5;3,4;0,0;0,0;0,0,,,
2018;8;3;2;1;3;2;ZAPATO INFANTIL;0,09317;47,77;-0,5;-9,4;-14,4;0,0;0,0;0,0,,,
2018;8;1;1;2;3;2;CARNE DE POLLO;0,96033;109,09;-1,1;-2,3;2,1;0,0;0,0;0,0,,,
2018;8;3;1;2;3;2;PANTALÓN, FALDA Y VESTIDO INFANTIL;0,11514;84,94;-0,9;-3,6;-7,9;0,0;0,0;0,0,,
2018;8;12;1;2;3;2;PRODUCTOS DE MAQUILLAJE;0,1216;111,63;6,4;3,3;3,8;0,0;0,0;0,0,,,
2018;8;1;2;2;3;2;JUGO EN POLVO;0,13224;139,75;3,6;1,8;3,3;0,0;0,0;0,0,,,
2018;8;1;1;3;3;2;MARISCOS EN CONSERVA;0,03186;125,96;1,8;6,0;5,9;0,0;0,0;0,0,,,
2018;8;1;1;7;3;2;PAPAS CONGELADAS Y DESHIDRATADAS;0,04535;113,57;0,8;0,0;-3,2;0,0;0,0;0,0,,,
2018;8;1;1;8;3;2;CHOCOLATE;0,22919;134,37;0,3;1,6;1,1;0,0;0,0;0,0,,,
2018;8;1;1;9;3;2;ALIMENTOS PARA BEBÉ;0,10014;116,91;0,2;0,7;-1,7;0,0;0,0;0,0,,,
2018;8;1;1;2;4;2;HAMBURGUESA;0,09243;137,14;1,7;12,4;15,0;0,0;0,0;0,0,,,
2018;8;3;1;2;4;2;CONJUNTO PARA LACTANTE;0,04348;75,65;-0,3;-4,2;-5,1;0,0;0,0;0,0,,,
2018;8;3;1;2;5;2;ROPA DEPORTIVA ESCOLAR;0,02941;119,81;0,0;2,2;2,2;0,0;0,0;0,0,,,
2018;8;2;1;1;1;3;WHISKY;0,0638;117,83;-0,5;8,3;-0,8;0,0;0,0;0,0,,,
2018;8;5;1;1;1;3;MUEBLES DE COMEDOR;0,13894;109,67;0,9;6,1;2,9;0,0;0,0;0,0,,,
2018;8;6;1;1;1;3;HORMONAS Y MEDICAMENTOS PARA EL SISTEMA GENITO-URINARIO;0,22127;133,73;-0,5;2,1;4,7;0,0;0,0;0,0,,,
2018;8;10;1;1;1;3;SERVICIO DE EDUCACIÓN DE 1° CICLO DE LA ENSEÑANZA BÁSICA;0,6516;122,71;0,0;3,0;3,0;0,0;0,0;0,0,,,
2018;8;11;1;1;1;3;ONCE CONSUMIDA FUERA DEL HOGAR;0,07144;136,36;0,2;2,8;4,2;0,0;0,0;0,0,,,
2018;8;3;2;1;1;3;CALZADO DE ESTACIÓN PARA HOMBRE;0,02234;85,54;4,0;-2,1;-3,1;0,0;0,0;0,0,,,
2018;8;4;2;1;1;3;GRIFERIA Y ACCESORIOS;0,13368;125,69;-1,7;-0,7;1,4;0,0;0,0;0,0,,,
2018;8;5;2;1;1;3;TEXTILES PARA LIVING Y COMEDOR;0,05703;98,54;-1,2;-2,9;-3,3;0,0;0,0;0,0,,,
2018;8;7;2;1;1;3;REPUESTOS Y ACCESORIOS PARA EL FUNCIONAMIENTO MECÁNICO DEL AUTOMÓVIL;0,23917;132,71;-0,7;2,2;3,5;0,0;0,0;0,0,,,
2018;8;8;2;1;1;3;SERVICIO DE PACK DE TELECOMUNICACIONES;2,39372;102,45;0,6;0,7;0,0;0,0;0,0;0,0,,,
2018;8;5;3;1;1;3;ARTÍCULOS PARA CALEFACCIÓN DEL HOGAR;0,10669;124,21;-0,6;3,0;3,0;0,0;0,0;0,0,,,
2018;8;7;3;1;1;3;SERVICIO DE TRANSPORTE ESCOLAR;0,27799;139,87;0,2;5,9;5,9;0,0;0,0;0,0,,,
2018;8;9;3;1;1;3;ENTRADA A CENTROS DE DIVERSIÓN NOCTURNOS;0,05159;107,74;-1,2;0,9;-0,8;0,0;0,0;0,0,,,
2018;8;5;4;1;1;3;UTENSILIOS DE COCINA;0,10934;134,52;0,1;4,6;3,6;0,0;0,0;0,0,,,
2018;8;10;4;1;1;3;SERVICIO DE ENSEÑANZA UNIVERSITARIA;4,04827;127,86;0,0;4,2;4,2;0,0;0,2;0,2,,,
2018;8;12;5;1;1;3;MEMBRESÍA EN ASOCIACIÓN PROFESIONAL;0,09976;110,51;0,0;0,8;0,8;0,0;0,0;0,0,,,
2018;8;5;6;1;1;3;LAVALOZA;0,07218;132,46;-0,1;-3,6;-3,9;0,0;0,0;0,0,,,
2018;8;3;1;2;1;3;CAMISA Y POLERA PARA HOMBRE;0,27707;85,65;1,7;-4,9;-9,4;0,0;0,0;0,0,,,
2018;8;12;1;2;1;3;ARTÍCULOS DIVERSOS PARA EL CUIDADO PERSONAL;0,04045;123,36;0,1;2,9;4,1;0,0;0,0;0,0,,,
2018;8;9;2;2;1;3;INSTRUMENTOS MUSICALES;0,16551;146,16;-0,4;-0,2;-0,3;0,0;0,0;0,0,,,
2018;8;12;2;2;1;3;LENTES DE SOL;0,05781;80,31;-0,4;-4,8;-5,1;0,0;0,0;0,0,,,
2018;8;5;3;2;1;3;PROCESADOR DE ALIMENTOS;0,09233;111,55;-2,2;-3,1;-3,5;0,0;0,0;0,0,,,
2018;8;9;2;3;1;3;TIERRA Y FERTILIZANTE;0,02273;134,83;0,6;-0,3;2,2;0,0;0,0;0,0,,,
2018;8;4;4;3;1;3;LEÑA;0,18622;117,62;0,2;6,7;6,0;0,0;0,0;0,0,,,
2018;8;1;1;4;1;3;LECHE CONSERVADA;0,06545;144,96;0,1;6,2;6,5;0,0;0,0;0,0,,,
2018;8;1;1;6;1;3;PERA;0,03001;109,05;1,9;-22,4;7,2;0,0;0,0;0,0,,,
2018;8;1;1;7;1;3;LECHUGA;0,18688;131,78;-0,3;5,0;-9,7;0,0;0,0;0,0,,,
2018;8;5;1;1;2;3;ARTÍCULOS ORNAMENTALES;0,13233;77,97;0,8;0,5;1,9;0,0;0,0;0,0,,,
2018;8;11;1;1;2;3;PLATOS PREPARADOS PARA LLEVAR;0,5921;133,47;0,4;1,5;3,4;0,0;0,0;0,0,,,
2018;8;3;2;1;2;3;CALZADO DE ESTACIÓN PARA MUJER;0,2419;86,00;0,0;-1,2;-0,7;0,0;0,0;0,0,,,
2018;8;5;5;1;2;3;ACCESORIOS ELÉCTRICOS;0,05269;137,78;0,6;4,4;4,4;0,0;0,0;0,0,,,
2018;8;5;6;1;2;3;SERVILLETAS  Y TOALLA DE PAPEL;0,20352;122,57;1,4;0,5;1,3;0,0;0,0;0,0,,,
2018;8;3;1;2;2;3;BLUSA Y POLERA PARA MUJER;0,36805;63,33;1,3;-3,6;-9,9;0,0;0,0;0,0,,,
2018;8;12;1;2;2;3;JABÓN;0,09615;143,28;-0,9;5,4;3,7;0,0;0,0;0,0,,,
2018;8;7;2;4;2;3;REVISIÓN TÉCNICA DEL AUTOMÓVIL;0,06476;116,76;0,0;1,7;1,8;0,0;0,0;0,0,,,
2018;8;1;1;1;3;3;PRODUCTOS DE REPOSTERÍA;0,52671;125,75;2,7;4,6;4,5;0,0;0,0;0,0,,,
2018;8;3;2;1;3;3;CALZADO DE ESTACIÓN INFANTIL;0,04822;88,54;0,5;-3,4;-4,6;0,0;0,0;0,0,,,
2018;8;3;1;2;3;3;CAMISA Y POLERA INFANTIL;0,10053;95,51;-0,2;-3,5;-5,0;0,0;0,0;0,0,,,
2018;8;12;1;2;3;3;TINTURAS Y FIJADORES;0,14949;128,08;-0,8;-2,7;-1,8;0,0;0,0;0,0,,,
2018;8;1;1;7;3;3;PAPAS FRITAS;0,10198;128,26;0,3;0,2;-0,1;0,0;0,0;0,0,,,
2018;8;1;1;9;3;3;POSTRES NO LÁCTEOS;0,08158;102,49;3,2;3,5;-0,3;0,0;0,0;0,0,,,
2018;8;3;1;2;4;3;ROPA INTERIOR Y DE DORMIR PARA LACTANTE;0,04294;96,16;3,4;-3,1;-5,0;0,0;0,0;0,0,,,
2018;8;2;1;1;1;4;VODKA;0,05182;117,61;0,9;3,8;-0,4;0,0;0,0;0,0,,,
2018;8;5;1;1;1;4;MUEBLES PARA COCINA;0,06734;118,05;-0,1;2,5;1,3;0,0;0,0;0,0,,,
2018;8;6;1;1;1;4;MEDICAMENTOS ANTIINFLAMATORIOS NO CORTICOIDES, ANTIMIGRAÑOSOS Y  SISTEMA OSTEO-MUSCULAR;0,15446;125,15;-2,9;4,2;1,2;0,0;0,0;0,0,,
2018;8;10;1;1;1;4;SERVICIO DE EDUCACIÓN DE 2° CICLO DE LA ENSEÑANZA BÁSICA;0,96802;122,89;0,0;2,9;2,9;0,0;0,0;0,0,,,
2018;8;11;1;1;1;4;SANDWICH Y COMPLETO CONSUMIDO FUERA DEL HOGAR;0,52042;139,79;0,5;2,5;3,9;0,0;0,0;0,0,,,
2018;8;4;2;1;1;4;SELLANTES Y PEGAMENTOS;0,03766;134,73;0,1;3,1;3,1;0,0;0,0;0,0,,,
2018;8;8;2;1;1;4;SERVICIO DE TELEFONÍA MÓVIL;1,69432;101,20;0,0;-0,7;-0,8;0,0;0,0;0,0,,,
2018;8;5;3;1;1;4;HORNO MICROONDAS;0,03728;112,07;-0,9;-0,5;-2,7;0,0;0,0;0,0,,,
2018;8;7;3;1;1;4;SERVICIO DE TRANSPORTE EN MICROBUS;0,61669;118,05;2,3;6,0;5,8;0,0;0,0;0,0,,,
2018;8;9;3;1;1;4;SERVICIOS DE FIESTAS DE CUMPLEAÑOS;0,09675;125,93;0,4;-0,6;-0,5;0,0;0,0;0,0,,,
2018;8;10;4;1;1;4;SERVICIO DE ENSEÑANZA DE POST GRADO Y POSTÍTULO;0,10781;127,77;0,0;4,9;4,9;0,0;0,0;0,0,,,
2018;8;12;5;1;1;4;SERVICIO NOTARIAL;0,09312;123,26;0,6;3,4;4,9;0,0;0,0;0,0,,,
2018;8;5;6;1;1;4;LIMPIADOR DE PISO;0,06054;136,11;0,5;0,5;0,2;0,0;0,0;0,0,,,
2018;8;3;1;2;1;4;TRAJES O AMBOS DE HOMBRE;0,0315;94,97;-0,5;-4,9;-8,4;0,0;0,0;0,0,,,
2018;8;12;1;2;1;4;BLOQUEADORES Y BRONCEADORES;0,03152;100,40;-0,5;-3,3;-10,1;0,0;0,0;0,0,,,
2018;8;1;1;6;1;4;PLÁTANO;0,12176;141,44;-1,6;-5,8;2,1;0,0;0,0;0,0,,,
2018;8;1;1;7;1;4;LIMÓN;0,10457;87,69;-7,8;-23,5;14,4;0,0;0,0;0,0,,,
2018;8;5;5;1;2;4;PILAS;0,03695;128,71;2,9;-0,4;0,2;0,0;0,0;0,0,,,
2018;8;3;1;2;2;4;CONJUNTO Y VESTIDO PARA MUJER;0,13069;65,08;1,3;-1,6;-7,9;0,0;0,0;0,0,,,
2018;8;12;1;2;2;4;PAÑALES DESECHABLES;0,36327;120,51;1,1;3,1;3,8;0,0;0,0;0,0,,,
2018;8;1;1;1;3;4;MASAS SALADAS PREPARADAS;0,0803;122,90;0,0;7,0;2,8;0,0;0,0;0,0,,,
2018;8;3;1;2;3;4;ROPA DEPORTIVA, SHORTS, BERMUDAS Y TRAJES DE BAÑO INFANTIL;0,03595;72,51;1,0;1,5;-7,0;0,0;0,0;0,0,
2018;8;5;1;1;1;5;MUEBLES PARA LIVING;0,3419;103,24;0,0;-5,5;-1,0;0,0;0,0;0,0,,,
2018;8;6;1;1;1;5;MEDICAMENTOS PARA EL SISTEMA RESPIRATORIO;0,17269;130,74;1,1;2,3;0,5;0,0;0,0;0,0,,,
2018;8;11;1;1;1;5;BEBIDA ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR;0,1679;124,21;0,4;1,3;2,5;0,0;0,0;0,0,,,
2018;8;8;2;1;1;5;SERVICIO DE TELEFONÍA FIJA;0,27567;74,08;0,2;0,1;0,2;0,0;0,0;0,0,,,
2018;8;5;3;1;1;5;LAVADORA;0,20342;85,85;0,1;1,3;0,4;0,0;0,0;0,0,,,
2018;8;7;3;1;1;5;SERVICIO DE TRANSFER;0,03145;135,24;1,1;1,1;1,1;0,0;0,0;0,0,,,
2018;8;9;3;1;1;5;GIMNASIOS;0,35184;111,85;-0,8;4,5;6,1;0,0;0,0;0,0,,,
2018;8;12;5;1;1;5;SERVICIO FUNERARIO;0,30811;143,83;0,0;1,8;2,2;0,0;0,0;0,0,,,
2018;8;5;6;1;1;5;LIMPIADOR MULTIUSO;0,12725;130,06;1,7;0,9;1,8;0,0;0,0;0,0,,,
2018;8;3;1;2;1;5;ROPA INTERIOR Y DE DORMIR PARA HOMBRE;0,07802;111,34;0,1;-0,1;-2,3;0,0;0,0;0,0,,,
2018;8;12;1;2;1;5;COLONIAS Y PERFUMES;0,23605;123,22;-0,1;6,5;6,7;0,0;0,0;0,0,,,
2018;8;1;1;6;1;5;FRUTAS DE ESTACIÓN;0,4521;135,89;2,5;-10,7;-1,4;0,0;-0,1;0,0,,,
2018;8;1;1;7;1;5;PALTA;0,28423;177,33;3,0;24,1;20,9;0,0;0,1;0,1,,,
2018;8;3;1;2;2;5;ROPA DEPORTIVA Y DE BAÑO PARA MUJER;0,02529;90,87;0,8;-4,1;-8,1;0,0;0,0;0,0,,,
2018;8;12;1;2;2;5;PROTECCIÓN HIGIÉNICA FEMENINA;0,08505;135,32;0,4;4,2;6,2;0,0;0,0;0,0,,,
2018;8;1;1;1;3;5;SNACK;0,07019;130,76;1,2;2,1;1,9;0,0;0,0;0,0,,,
2018;8;3;1;2;3;5;ROPA INTERIOR Y DE DORMIR INFANTIL;0,06856;105,09;-0,1;-0,5;-1,4;0,0;0,0;0,0,,,
2018;8;6;1;1;1;6;MEDICAMENTOS DERMATOLÓGICOS, DESINFECTANTES Y ANTISÉPTICOS;0,12814;144,27;1,8;13,4;10,9;0,0;0,0;0,0,,
2018;8;11;1;1;1;6;BEBIDA NO ALCOHÓLICA CONSUMIDA FUERA DEL HOGAR;0,21428;135,19;0,1;3,0;4,6;0,0;0,0;0,0,,,
2018;8;5;3;1;1;6;REFRIGERADOR;0,20451;99,70;-0,5;-0,6;-2,2;0,0;0,0;0,0,,,
2018;8;12;5;1;1;6;SERVICIOS DE ASESORAMIENTO JURÍDICO;0,02915;106,77;0,0;2,5;2,4;0,0;0,0;0,0,,,
2018;8;5;6;1;1;6;INSECTICIDAS Y SIMILARES;0,0374;123,28;0,9;18,6;9,0;0,0;0,0;0,0,,,
2018;8;12;1;2;1;6;DESODORANTES Y ANTITRANSPIRANTES;0,16724;144,05;0,4;9,8;12,2;0,0;0,0;0,0,,,
2018;8;1;1;7;1;6;PIMENTÓN Y PIMIENTO;0,04971;137,75;13,2;15,6;3,6;0,0;0,0;0,0,,,
2018;8;3;1;2;2;6;ROPA INTERIOR Y DE DORMIR PARA MUJER;0,1494;105,62;-0,6;-1,3;-1,3;0,0;0,0;0,0,,,
2018;8;12;1;2;2;6;SHAMPOO Y BÁLSAMO;0,24225;124,51;-0,4;2,9;6,1;0,0;0,0;0,0,,,
2018;8;6;1;1;1;7;MEDICAMENTOS PARA EL SISTEMA NERVIOSO CENTRAL;0,33919;128,04;1,8;8,2;3,7;0,0;0,0;0,0,,,
2018;8;11;1;1;1;7;HELADOS Y POSTRES CONSUMIDOS FUERA DEL HOGAR;0,07165;140,06;0,1;3,7;6,9;0,0;0,0;0,0,,,
2018;8;12;5;1;1;7;CUOTAS EN CENTROS DE PADRES Y APODERADOS;0,0675;116,88;0,0;3,4;3,4;0,0;0,0;0,0,,,
2018;8;1;1;7;1;7;TOMATE;0,36505;163,11;15,2;30,1;10,4;0,1;0,1;0,0,,,
2018;8;6;1;1;1;8;MEDICAMENTOS PARA EL APARATO DIGESTIVO Y METABÓLICO;0,28326;150,00;0,7;1,5;3,4;0,0;0,0;0,0,,,
2018;8;12;5;1;1;8;SERVICIO DE RESIDENCIAS PARA ADULTOS MAYORES;0,07087;138,27;0,4;4,7;5,4;0,0;0,0;0,0,,,
2018;8;1;1;7;1;8;ZANAHORIA;0,08384;127,35;-2,1;-3,3;2,0;0,0;0,0;0,0,,,
2018;8;6;1;1;1;9;PREPARADOS OFTALMOLÓGICOS;0,06047;144,64;0,9;3,9;6,6;0,0;0,0;0,0,,,
2018;8;12;5;1;1;9;SERVICIO DE SALA CUNA;0,09879;151,87;0,0;5,3;7,0;0,0;0,0;0,0,,,
2018;8;1;1;7;1;9;ZAPALLO;0,09787;131,86;-1,1;-14,0;-7,3;0,0;0,0;0,0,,,
2018;8;6;1;1;1;10;MEDICAMENTOS PARA EL TRATAMIENTO DEL CÁNCER, MODIFICADORES DEL SISTEMA INMUNE Y FÁRMACOS UTILIZADOS EN LOS CUIDADOS PALIATIVOS DEL DOLOR;0,05785;122,30;0,5;8,5;1,3;0,0;0,0;0,0,,
2018;8;1;1;7;1;10;ZAPALLO ITALIANO;0,03843;156,71;6,2;41,8;5,3;0,0;0,0;0,0,,,
2018;8;6;1;1;1;11;MEDICAMENTOS HOMEOPÁTICOS Y SUPLEMENTOS ALIMENTICIOS;0,13803;113,99;5,6;2,8;9,1;0,0;0,0;0,0,,,
2018;8;1;1;7;1;11;VERDURAS DE ESTACIÓN;0,31022;144,21;1,4;10,9;-3,8;0,0;0,0;0,0,,,
2018;8;1;1;7;1;12;VERDURAS CONGELADAS;0,10244;120,61;1,5;6,9;0,7;0,0;0,0;0,0,,,
2018;8;1;1;7;1;13;VERDURAS EN CONSERVA;0,04408;121,69;0,2;2,9;-0,5;0,0;0,0;0,0,,,
2018;8;1;1;7;1;14;VERDURAS ENCURTIDAS;0,0851;133,78;-0,5;4,8;0,0;0,0;0,0;0,0,,,
2018;9;;;;;;IPC General;;119,14;0,3;2,3;3,1;;;,,,,,,,
2018;9;1;;;;;ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS;19,05855;125,93;0,4;2,6;3,7;0,1;0,5;0,7,,,
2018;9;2;;;;;BEBIDAS ALCOHÓLICAS Y TABACO;3,31194;141,77;-0,6;2,5;3,0;0,0;0,1;0,1,,,
2018;9;3;;;;;VESTUARIO Y CALZADO;4,48204;79,05;-0,5;-2,7;-5,3;0,0;-0,1;-0,2,,,
2018;9;4;;;;;VIVIENDA Y SERVICIOS BÁSICOS;13,8281;128,15;0,7;4,2;5,8;0,1;0,6;0,8,,,
