id,name,brand_id,brand_name,instance_model_id,creation_date,last_updated,keywords,url,category,slug,picture_url,specs.id,specs.unicode,specs.freezing_compartment_temperature,specs.freezer_capacity,specs.has_ice_dispenser,specs.door_style_id,specs.door_style_unicode,specs.door_style_name,specs.brand_id,specs.brand_unicode,specs.brand_name,specs.energy_efficiency_id,specs.energy_efficiency_unicode,specs.energy_efficiency_name,specs.energy_efficiency_value,specs.frosting_id,specs.frosting_unicode,specs.frosting_name,specs.r_format_id,specs.r_format_unicode,specs.r_format_name,specs.refrigerator_capacity,specs.name,specs.picture,specs.consumption,specs.weight,specs.height,specs.width,specs.energy_efficiency_star_count_id,specs.energy_efficiency_star_count_unicode,specs.energy_efficiency_star_count_value,specs.energy_efficiency_star_count_name,specs.bundle_id,specs.bundle_unicode,specs.bundle_name,specs.has_water_dispenser,specs.depth,specs.pretty_refrigerator_capacity,specs.pretty_freezer_capacity,specs.pretty_dimensions,specs.pretty_weight,specs.total_capacity,specs.pretty_total_capacity,specs.lg_cl_total_capacity_segment,specs.pretty_consumption,specs.sorting_consumption,catIPC
24955,Samsung RT29K5030S8/ZS,996,Samsung,486563,2016-03-29T00:00:00+00:00,2020-10-17T11:27:02.365234+00:00,Samsung RT29K5030S8/ZS -18.0 72.0 False Normal Normal Samsung Samsung A+ A+ 1 No Frost No Frost Refrigerador top freezer Refrigerador top freezer 228.0 RT29K5030S8/ZS 21.7 56 1635 600 3 3 3 Sin bundle Sin bundle False 672,https://publicapi.solotodo.com/products/24955/,https://publicapi.solotodo.com/categories/15/,samsung-rt29k5030s8zs,https://media.solotodo.com/media/products/486563_picture_1459255556.jpg,486563,Samsung RT29K5030S8/ZS,-18.0,72.0,False,706150,Normal,Normal,325447,Samsung,Samsung,325570,A+,A+,1,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,228.0,RT29K5030S8/ZS,products/486563_picture_1459255556.jpg,21.7,56,1635,600,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,672,228.0 L,72.0 L,600 x 1635 x 672 mm,56 kg,300.0,300.0 L.,300 a 349 L.,21.7 kWh/mes,21.7,refrigeradores
121222,Hisense RD-43WCD,135,Hisense,1464937,2021-09-28T09:44:33.553207+00:00,2021-09-28T09:45:53.910776+00:00,Hisense RD-43WCD RD-43WCD 1955 238.0 -18.0 86.0 64 False No Frost No Frost 24.0 Normal Normal 575 A+ 1 A+ 595 3 3 3 Sin bundle Sin bundle True Hisense Hisense Refrigerador bottom freezer Refrigerador bottom freezer,https://publicapi.solotodo.com/products/121222/,https://publicapi.solotodo.com/categories/15/,hisense-rd-43wcd,https://media.solotodo.com/media/products/1464937_picture_1632822352.jfif,1464937,Hisense RD-43WCD,-18.0,86.0,False,706150,Normal,Normal,325366,Hisense,Hisense,325570,A+,A+,1,325551,No Frost,No Frost,325531,Refrigerador bottom freezer,Refrigerador bottom freezer,238.0,RD-43WCD,products/1464937_picture_1632822352.jfif,24.0,64,1955,595,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,575,238.0 L,86.0 L,595 x 1955 x 575 mm,64 kg,324.0,324.0 L.,300 a 349 L.,24.0 kWh/mes,24.0,refrigeradores
42049,Oster OSBNF21300VD,274,Oster,712355,2018-01-09T00:00:00+00:00,2020-10-17T11:48:32.007174+00:00,Oster OSBNF21300VD -18.0 77.0 False Normal Normal Oster Oster A+ A+ 1 No Frost No Frost Refrigerador top freezer Refrigerador top freezer 291.0 OSBNF21300VD 24.4 0 1784 640 3 3 3 Sin bundle Sin bundle True 702,https://publicapi.solotodo.com/products/42049/,https://publicapi.solotodo.com/categories/15/,oster-osbnf21300vd,https://media.solotodo.com/media/products/712355_picture_1515533222.JPG,712355,Oster OSBNF21300VD,-18.0,77.0,False,706150,Normal,Normal,712368,Oster,Oster,325570,A+,A+,1,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,291.0,OSBNF21300VD,products/712355_picture_1515533222.JPG,24.4,0,1784,640,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,702,291.0 L,77.0 L,640 x 1784 x 702 mm,,368.0,368.0 L.,350 a 599 L.,24.4 kWh/mes,24.4,refrigeradores
60828,Libero LRB-340NFIW,1094,Libero,924948,2019-05-09T17:56:09.267238+00:00,2020-10-17T12:08:45.599110+00:00,Libero LRB-340NFIW -18.0 94.0 False Normal Normal Libero Libero A+ A+ 1 No Frost No Frost Refrigerador bottom freezer Refrigerador bottom freezer 221.0 LRB-340NFIW 21.83 0 0 0 3 3 3 Sin bundle Sin bundle True 0,https://publicapi.solotodo.com/products/60828/,https://publicapi.solotodo.com/categories/15/,libero-lrb-340nfiw,https://media.solotodo.com/media/products/924948_picture_1557424639.jpg,924948,Libero LRB-340NFIW,-18.0,94.0,False,706150,Normal,Normal,325391,Libero,Libero,325570,A+,A+,1,325551,No Frost,No Frost,325531,Refrigerador bottom freezer,Refrigerador bottom freezer,221.0,LRB-340NFIW,products/924948_picture_1557424639.jpg,21.83,0,0,0,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,0,221.0 L,94.0 L,,,315.0,315.0 L.,300 a 349 L.,21.83 kWh/mes,21.83,refrigeradores
68967,Libero LFV-312NFI,1094,Libero,1017573,2019-11-20T16:31:54.217728+00:00,2020-10-17T12:18:23.695285+00:00,Libero LFV-312NFI 0.0 232.0 False Normal Normal Libero Libero A+ A+ 1 No Frost No Frost Freezer Freezer 0.0 LFV-312NFI 0.0 0 1722 595 Desconocido 0 Desconocido Sin bundle Sin bundle False 632,https://publicapi.solotodo.com/products/68967/,https://publicapi.solotodo.com/categories/15/,libero-lfv-312nfi,https://media.solotodo.com/media/products/1017573_picture_1574267609.webp,1017573,Libero LFV-312NFI,0.0,232.0,False,706150,Normal,Normal,325391,Libero,Libero,325570,A+,A+,1,325551,No Frost,No Frost,325512,Freezer,Freezer,0.0,LFV-312NFI,products/1017573_picture_1574267609.webp,0.0,0,1722,595,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,False,632,,232.0 L,595 x 1722 x 632 mm,,232.0,232.0 L.,299 L. o menos,,100000000000000.0,refrigeradores
63927,LG GT32WPPDC,848,LG,960838,2019-07-24T06:24:33.000660+00:00,2020-10-17T12:12:23.408541+00:00,LG GT32WPPDC -18.0 70.0 False Normal Normal LG LG A+ A+ 1 No Frost No Frost Refrigerador top freezer Refrigerador top freezer 242.0 GT32WPPDC 23.0 57 1700 600 3 3 3 Sin bundle Sin bundle True 652,https://publicapi.solotodo.com/products/63927/,https://publicapi.solotodo.com/categories/15/,lg-gt32wppdc,https://media.solotodo.com/media/products/960838_picture_1592842748.webp,960838,LG GT32WPPDC,-18.0,70.0,False,706150,Normal,Normal,325384,LG,LG,325570,A+,A+,1,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,242.0,GT32WPPDC,products/960838_picture_1592842748.webp,23.0,57,1700,600,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,652,242.0 L,70.0 L,600 x 1700 x 652 mm,57 kg,312.0,312.0 L.,300 a 349 L.,23.0 kWh/mes,23.0,refrigeradores
93738,Fensa DB60S,553,Fensa,1294847,2020-12-31T11:01:03.370365+00:00,2020-12-31T11:03:46.852656+00:00,Fensa DB60S 67 Normal Normal 1850 602 24.9 No Frost No Frost 665 DB60S -18.0 False 3 3 3 Sin bundle Sin bundle Refrigerador bottom freezer Refrigerador bottom freezer Fensa Fensa False A+ A+ 1 99.0 223.0,https://publicapi.solotodo.com/products/93738/,https://publicapi.solotodo.com/categories/15/,fensa-db60s,https://media.solotodo.com/media/products/1294847_picture_1609412625.jpg,1294847,Fensa DB60S,-18.0,99.0,False,706150,Normal,Normal,325346,Fensa,Fensa,325570,A+,A+,1,325551,No Frost,No Frost,325531,Refrigerador bottom freezer,Refrigerador bottom freezer,223.0,DB60S,products/1294847_picture_1609412625.jpg,24.9,67,1850,602,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,665,223.0 L,99.0 L,602 x 1850 x 665 mm,67 kg,322.0,322.0 L.,300 a 349 L.,24.9 kWh/mes,24.9,refrigeradores
100849,Maigas BD380,785,Maigas,1339127,2021-03-04T18:07:14.010347+00:00,2021-03-04T18:08:29.898540+00:00,Maigas BD380 False 380.0 0.0 Sin bundle Sin bundle 65 Desconocido Desconocido 0 790 -18.0 Normal Normal BD380 0.0 855 1260 False Desconocido Desconocido 20 Frío Directo Frío Directo Freezer Freezer Maigas Maigas,https://publicapi.solotodo.com/products/100849/,https://publicapi.solotodo.com/categories/15/,maigas-bd380,https://media.solotodo.com/media/products/1339127_picture_1614881289.jfif,1339127,Maigas BD380,-18.0,380.0,False,706150,Normal,Normal,325409,Maigas,Maigas,694690,Desconocido,Desconocido,20,325547,Frío Directo,Frío Directo,325512,Freezer,Freezer,0.0,BD380,products/1339127_picture_1614881289.jfif,0.0,65,855,1260,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,False,790,,380.0 L,1260 x 855 x 790 mm,65 kg,380.0,380.0 L.,350 a 599 L.,,100000000000000.0,refrigeradores
124398,Mabe RMP400FHUG1,826,Mabe,1488366,2021-11-04T12:42:57.424258+00:00,2021-11-04T12:45:58.176599+00:00,Mabe RMP400FHUG1 RMP400FHUG1 1760 287.0 -18.0 103.0 64 False No Frost No Frost 27.0 Normal Normal 793 A+ 1 A+ 679 3 3 3 Sin bundle Sin bundle False Mabe Mabe Refrigerador top freezer Refrigerador top freezer,https://publicapi.solotodo.com/products/124398/,https://publicapi.solotodo.com/categories/15/,mabe-rmp400fhug1,https://media.solotodo.com/media/products/1488366_picture_1636029956.jpg,1488366,Mabe RMP400FHUG1,-18.0,103.0,False,706150,Normal,Normal,325394,Mabe,Mabe,325570,A+,A+,1,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,287.0,RMP400FHUG1,products/1488366_picture_1636029956.jpg,27.0,64,1760,679,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,793,287.0 L,103.0 L,679 x 1760 x 793 mm,64 kg,390.0,390.0 L.,350 a 599 L.,27.0 kWh/mes,27.0,refrigeradores
69177,LG GT32BDC,848,LG,1020084,2019-11-26T18:06:20.492444+00:00,2020-10-17T12:18:46.385769+00:00,LG GT32BDC 0.0 0.0 False Normal Normal LG LG Desconocido Desconocido 20 No Frost No Frost Refrigerador top freezer Refrigerador top freezer 0.0 GT32BDC 0.0 0 1700 600 Desconocido 0 Desconocido Sin bundle Sin bundle False 652,https://publicapi.solotodo.com/products/69177/,https://publicapi.solotodo.com/categories/15/,lg-gt32bdc,https://media.solotodo.com/media/products/1020084_picture_1574791579.jpg,1020084,LG GT32BDC,0.0,0.0,False,706150,Normal,Normal,325384,LG,LG,694690,Desconocido,Desconocido,20,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,0.0,GT32BDC,products/1020084_picture_1574791579.jpg,0.0,0,1700,600,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,False,652,,,600 x 1700 x 652 mm,,0.0,,299 L. o menos,,100000000000000.0,refrigeradores
85950,Samsung RB31K3210S9/ZS,996,Samsung,1225959,2020-09-02T20:44:06.864849+00:00,2020-10-17T12:43:25.557084+00:00,Samsung RB31K3210S9/ZS 0.0 98.0 False Normal Normal Samsung Samsung Desconocido Desconocido 20 No Frost No Frost Refrigerador bottom freezer Refrigerador bottom freezer 213.0 RB31K3210S9/ZS 0.0 63 1780 595 Desconocido 0 Desconocido Sin bundle Sin bundle False 675,https://publicapi.solotodo.com/products/85950/,https://publicapi.solotodo.com/categories/15/,samsung-rb31k3210s9zs,https://media.solotodo.com/media/products/1225959_picture_1599079445.webp,1225959,Samsung RB31K3210S9/ZS,0.0,98.0,False,706150,Normal,Normal,325447,Samsung,Samsung,694690,Desconocido,Desconocido,20,325551,No Frost,No Frost,325531,Refrigerador bottom freezer,Refrigerador bottom freezer,213.0,RB31K3210S9/ZS,products/1225959_picture_1599079445.webp,0.0,63,1780,595,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,False,675,213.0 L,98.0 L,595 x 1780 x 675 mm,63 kg,311.0,311.0 L.,300 a 349 L.,,100000000000000.0,refrigeradores
49732,Mademsa Altus 1350W,864,Mademsa,803956,2018-08-22T13:27:09.798398+00:00,2020-10-17T11:57:06.669370+00:00,Mademsa Altus 1350W -18.0 77.0 False Normal Normal Mademsa Mademsa A+ A+ 1 No Frost No Frost Refrigerador top freezer Refrigerador top freezer 265.0 Altus 1350W 25.8 57 1700 600 3 3 3 Sin bundle Sin bundle True 650,https://publicapi.solotodo.com/products/49732/,https://publicapi.solotodo.com/categories/15/,mademsa-altus-1350w,https://media.solotodo.com/media/products/803956_picture_1534944762.JPG,803956,Mademsa Altus 1350W,-18.0,77.0,False,706150,Normal,Normal,325402,Mademsa,Mademsa,325570,A+,A+,1,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,265.0,Altus 1350W,products/803956_picture_1534944762.JPG,25.8,57,1700,600,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,650,265.0 L,77.0 L,600 x 1700 x 650 mm,57 kg,342.0,342.0 L.,300 a 349 L.,25.8 kWh/mes,25.8,refrigeradores
65343,Maigas HD-468RWEN,785,Maigas,977858,2019-08-27T21:56:32.121513+00:00,2020-10-17T12:14:11.766289+00:00,Maigas HD-468RWEN -18.0 76.0 False Normal Normal Maigas Maigas A+ A+ 1 No Frost No Frost Refrigerador bottom freezer Refrigerador bottom freezer 250.0 HD-468RWEN 19.23 80 2010 595 3 3 3 Sin bundle Sin bundle False 630,https://publicapi.solotodo.com/products/65343/,https://publicapi.solotodo.com/categories/15/,maigas-hd-468rwen,https://media.solotodo.com/media/products/977858_picture_1566943178.JPG,977858,Maigas HD-468RWEN,-18.0,76.0,False,706150,Normal,Normal,325409,Maigas,Maigas,325570,A+,A+,1,325551,No Frost,No Frost,325531,Refrigerador bottom freezer,Refrigerador bottom freezer,250.0,HD-468RWEN,products/977858_picture_1566943178.JPG,19.23,80,2010,595,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,630,250.0 L,76.0 L,595 x 2010 x 630 mm,80 kg,326.0,326.0 L.,300 a 349 L.,19.23 kWh/mes,19.23,refrigeradores
78584,Samsung RT38K50AJS8/ZS,996,Samsung,1129353,2020-04-10T12:05:23.741640+00:00,2020-10-17T12:31:41.052508+00:00,Samsung RT38K50AJS8/ZS -18.0 87.0 False Normal Normal Samsung Samsung A+ A+ 1 No Frost No Frost Refrigerador top freezer Refrigerador top freezer 298.0 RT38K50AJS8/ZS 23.84 60 1785 675 3 3 3 Sin bundle Sin bundle False 668,https://publicapi.solotodo.com/products/78584/,https://publicapi.solotodo.com/categories/15/,samsung-rt38k50ajs8zs,https://media.solotodo.com/media/products/1129353_picture_1586520519.jpg,1129353,Samsung RT38K50AJS8/ZS,-18.0,87.0,False,706150,Normal,Normal,325447,Samsung,Samsung,325570,A+,A+,1,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,298.0,RT38K50AJS8/ZS,products/1129353_picture_1586520519.jpg,23.84,60,1785,675,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,668,298.0 L,87.0 L,675 x 1785 x 668 mm,60 kg,385.0,385.0 L.,350 a 599 L.,23.84 kWh/mes,23.84,refrigeradores
24563,Samsung RT32K5730SL,996,Samsung,482565,2016-03-11T00:00:00+00:00,2020-10-17T11:26:41.915127+00:00,Samsung RT32K5730SL -18.0 72.0 False Normal Normal Samsung Samsung A+ A+ 1 No Frost No Frost Refrigerador top freezer Refrigerador top freezer 246.0 RT32K5730SL 22.19 58 1710 600 3 3 3 Sin bundle Sin bundle True 672,https://publicapi.solotodo.com/products/24563/,https://publicapi.solotodo.com/categories/15/,samsung-rt32k5730sl,https://media.solotodo.com/media/products/482565_picture.jpg,482565,Samsung RT32K5730SL,-18.0,72.0,False,706150,Normal,Normal,325447,Samsung,Samsung,325570,A+,A+,1,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,246.0,RT32K5730SL,products/482565_picture.jpg,22.19,58,1710,600,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,672,246.0 L,72.0 L,600 x 1710 x 672 mm,58 kg,318.0,318.0 L.,300 a 349 L.,22.19 kWh/mes,22.19,refrigeradores
102400,Winia RF-H31DIP,7213,Winia,1348040,2021-03-19T12:06:43.412617+00:00,2021-08-05T14:19:01.395105+00:00,Winia RF-H31DIP 600 76.0 False Winia Winia Refrigerador bottom freezer Refrigerador bottom freezer No Frost No Frost A+ A+ 1 3 3 3 210.0 58 Sin bundle Sin bundle True 600 -18.0 Normal Normal RF-H31DIP 22.5 1860,https://publicapi.solotodo.com/products/102400/,https://publicapi.solotodo.com/categories/15/,winia-rf-h31dip,https://media.solotodo.com/media/products/1348040_picture_1616155677.jfif,1348040,Winia RF-H31DIP,-18.0,76.0,False,706150,Normal,Normal,325304,Winia,Winia,325570,A+,A+,1,325551,No Frost,No Frost,325531,Refrigerador bottom freezer,Refrigerador bottom freezer,210.0,RF-H31DIP,products/1348040_picture_1616155677.jfif,22.5,58,1860,600,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,600,210.0 L,76.0 L,600 x 1860 x 600 mm,58 kg,286.0,286.0 L.,299 L. o menos,22.5 kWh/mes,22.5,refrigeradores
119047,FDV Smart 342,99,FDV,1448891,2021-09-01T14:36:17.485615+00:00,2021-09-01T14:37:17.024931+00:00,FDV Smart 342 600 97.0 False FDV FDV Refrigerador bottom freezer Refrigerador bottom freezer No Frost No Frost A+ A+ 1 3 3 3 245.0 71 Sin bundle Sin bundle False 68 -18.0 Normal Normal Smart 342 22.13 1950,https://publicapi.solotodo.com/products/119047/,https://publicapi.solotodo.com/categories/15/,fdv-smart-342,https://media.solotodo.com/media/products/1448891_picture_1630507035.jpg,1448891,FDV Smart 342,-18.0,97.0,False,706150,Normal,Normal,325339,FDV,FDV,325570,A+,A+,1,325551,No Frost,No Frost,325531,Refrigerador bottom freezer,Refrigerador bottom freezer,245.0,Smart 342,products/1448891_picture_1630507035.jpg,22.13,71,1950,600,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,68,245.0 L,97.0 L,600 x 1950 x 68 mm,71 kg,342.0,342.0 L.,300 a 349 L.,22.13 kWh/mes,22.13,refrigeradores
129760,Fensa IF25,553,Fensa,1527693,2022-01-17T14:57:18.814802+00:00,2022-01-17T14:58:05.284031+00:00,Fensa IF25 Normal Normal -18.0 52 194.0 62.0 Refrigerador top freezer Refrigerador top freezer 540 1605 19.08 IF25 False Fensa Fensa 615 False A+ 1 A+ No Frost No Frost 3 3 3,https://publicapi.solotodo.com/products/129760/,https://publicapi.solotodo.com/categories/15/,fensa-if25,https://media.solotodo.com/media/products/1527693_picture_1642431483.jfif,1527693,Fensa IF25,-18.0,62.0,False,706150,Normal,Normal,325346,Fensa,Fensa,325570,A+,A+,1,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,194.0,IF25,products/1527693_picture_1642431483.jfif,19.08,52,1605,540,640532,3,3,3,,,,False,615,194.0 L,62.0 L,540 x 1605 x 615 mm,52 kg,256.0,256.0 L.,299 L. o menos,19.08 kWh/mes,19.08,refrigeradores
52580,Mademsa Altus 1430W,864,Mademsa,833249,2018-11-08T07:03:49.463198+00:00,2020-10-17T12:00:00.816839+00:00,Mademsa Altus 1430W -18.0 95.0 False Normal Normal Mademsa Mademsa A+ A+ 1 No Frost No Frost Refrigerador top freezer Refrigerador top freezer 330.0 Altus 1430W 29.1 75 1770 700 4 4 4 Sin bundle Sin bundle True 670,https://publicapi.solotodo.com/products/52580/,https://publicapi.solotodo.com/categories/15/,mademsa-altus-1430w,https://media.solotodo.com/media/products/833249_picture_1541660832.png,833249,Mademsa Altus 1430W,-18.0,95.0,False,706150,Normal,Normal,325402,Mademsa,Mademsa,325570,A+,A+,1,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,330.0,Altus 1430W,products/833249_picture_1541660832.png,29.1,75,1770,700,650655,4,4,4,836764.0,Sin bundle,Sin bundle,True,670,330.0 L,95.0 L,700 x 1770 x 670 mm,75 kg,425.0,425.0 L.,350 a 599 L.,29.1 kWh/mes,29.1,refrigeradores
63227,Fensa Advantage 5300E,553,Fensa,952726,2019-06-30T16:06:26.118830+00:00,2020-10-17T12:11:22.482035+00:00,Fensa Advantage 5300E -18.0 75.0 False Normal Normal Fensa Fensa A+ A+ 1 No Frost No Frost Refrigerador top freezer Refrigerador top freezer 320.0 Advantage 5300E 25.11 60 1645 600 3 3 3 Sin bundle Sin bundle False 700,https://publicapi.solotodo.com/products/63227/,https://publicapi.solotodo.com/categories/15/,fensa-advantage-5300e,https://media.solotodo.com/media/products/952726_picture_1561910880.jpg,952726,Fensa Advantage 5300E,-18.0,75.0,False,706150,Normal,Normal,325346,Fensa,Fensa,325570,A+,A+,1,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,320.0,Advantage 5300E,products/952726_picture_1561910880.jpg,25.11,60,1645,600,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,700,320.0 L,75.0 L,600 x 1645 x 700 mm,60 kg,395.0,395.0 L.,350 a 599 L.,25.11 kWh/mes,25.11,refrigeradores
85704,LG LB33MPP,848,LG,1223136,2020-08-28T12:53:23.301231+00:00,2020-10-17T12:42:54.305282+00:00,LG LB33MPP -18.0 0.0 False Normal Normal LG LG A++ A++ 0 No Frost No Frost Refrigerador bottom freezer Refrigerador bottom freezer 0.0 LB33MPP 19.5 62 1720 595 3 3 3 Sin bundle Sin bundle False 677,https://publicapi.solotodo.com/products/85704/,https://publicapi.solotodo.com/categories/15/,lg-lb33mpp,https://media.solotodo.com/media/products/1223136_picture_1598620094.jfif,1223136,LG LB33MPP,-18.0,0.0,False,706150,Normal,Normal,325384,LG,LG,325558,A++,A++,0,325551,No Frost,No Frost,325531,Refrigerador bottom freezer,Refrigerador bottom freezer,0.0,LB33MPP,products/1223136_picture_1598620094.jfif,19.5,62,1720,595,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,677,,,595 x 1720 x 677 mm,62 kg,0.0,,299 L. o menos,19.5 kWh/mes,19.5,refrigeradores
24574,Samsung RT35K5730SL,996,Samsung,482723,2016-03-13T00:00:00+00:00,2020-10-17T11:26:40.432325+00:00,Samsung RT35K5730SL -18.0 89.0 False Normal Normal Samsung Samsung A+ A+ 1 No Frost No Frost Refrigerador top freezer Refrigerador top freezer 272.0 RT35K5730SL 23.42 61 1715 675 3 3 3 Sin bundle Sin bundle True 668,https://publicapi.solotodo.com/products/24574/,https://publicapi.solotodo.com/categories/15/,samsung-rt35k5730sl,https://media.solotodo.com/media/products/482723_picture.jpg,482723,Samsung RT35K5730SL,-18.0,89.0,False,706150,Normal,Normal,325447,Samsung,Samsung,325570,A+,A+,1,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,272.0,RT35K5730SL,products/482723_picture.jpg,23.42,61,1715,675,640532,3,3,3,836764.0,Sin bundle,Sin bundle,True,668,272.0 L,89.0 L,675 x 1715 x 668 mm,61 kg,361.0,361.0 L.,350 a 599 L.,23.42 kWh/mes,23.42,refrigeradores
69178,LG GT32WDC,848,LG,1020097,2019-11-26T18:07:18.947956+00:00,2020-10-17T12:18:47.589707+00:00,LG GT32WDC 0.0 0.0 False Normal Normal LG LG Desconocido Desconocido 20 No Frost No Frost Refrigerador top freezer Refrigerador top freezer 0.0 GT32WDC 0.0 0 1700 600 Desconocido 0 Desconocido Sin bundle Sin bundle True 652,https://publicapi.solotodo.com/products/69178/,https://publicapi.solotodo.com/categories/15/,lg-gt32wdc,https://media.solotodo.com/media/products/1020097_picture_1574791638.jpg,1020097,LG GT32WDC,0.0,0.0,False,706150,Normal,Normal,325384,LG,LG,694690,Desconocido,Desconocido,20,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,0.0,GT32WDC,products/1020097_picture_1574791638.jpg,0.0,0,1700,600,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,True,652,,,600 x 1700 x 652 mm,,0.0,,299 L. o menos,,100000000000000.0,refrigeradores
67373,BGH BR-SS630NFINDCL,581,BGH,1000661,2019-10-10T15:53:16.018629+00:00,2020-10-17T12:16:29.039363+00:00,BGH BR-SS630NFINDCL -18.0 203.0 False Normal Normal BGH BGH A++ A++ 0 No Frost No Frost Refrigerador side by side Refrigerador side by side 359.0 BR-SS630NFINDCL 30.1 102 1703 905 3 3 3 Sin bundle Sin bundle False 600,https://publicapi.solotodo.com/products/67373/,https://publicapi.solotodo.com/categories/15/,bgh-br-ss630nfindcl,https://media.solotodo.com/media/products/1000661_picture_1570722870.jpg,1000661,BGH BR-SS630NFINDCL,-18.0,203.0,False,706150,Normal,Normal,574206,BGH,BGH,325558,A++,A++,0,325551,No Frost,No Frost,325537,Refrigerador side by side,Refrigerador side by side,359.0,BR-SS630NFINDCL,products/1000661_picture_1570722870.jpg,30.1,102,1703,905,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,600,359.0 L,203.0 L,905 x 1703 x 600 mm,102 kg,562.0,562.0 L.,350 a 599 L.,30.1 kWh/mes,30.1,refrigeradores
42853,Maigas HS-546C,785,Maigas,721579,2018-03-09T14:03:43.851281+00:00,2020-10-17T11:49:36.266026+00:00,Maigas HS-546C -18.0 418.0 False Normal Normal Maigas Maigas A A 2 Frío Directo Frío Directo Freezer Freezer 0.0 HS-546C 26.79 55 865 1424 Desconocido 0 Desconocido Sin bundle Sin bundle False 720,https://publicapi.solotodo.com/products/42853/,https://publicapi.solotodo.com/categories/15/,maigas-hs-546c,https://media.solotodo.com/media/products/721579_picture_1520604381.jpg,721579,Maigas HS-546C,-18.0,418.0,False,706150,Normal,Normal,325409,Maigas,Maigas,325579,A,A,2,325547,Frío Directo,Frío Directo,325512,Freezer,Freezer,0.0,HS-546C,products/721579_picture_1520604381.jpg,26.79,55,865,1424,640520,Desconocido,0,Desconocido,836764.0,Sin bundle,Sin bundle,False,720,,418.0 L,1424 x 865 x 720 mm,55 kg,418.0,418.0 L.,350 a 599 L.,26.79 kWh/mes,26.79,refrigeradores
79672,Whirlpool WRM45ABDWC,997,Whirlpool,1142320,2020-04-28T19:22:46.367871+00:00,2020-10-17T12:33:04.836654+00:00,Whirlpool WRM45ABDWC -18.0 86.0 False Normal Normal Whirlpool Whirlpool A A 2 No Frost No Frost Refrigerador top freezer Refrigerador top freezer 289.0 WRM45ABDWC 31.5 88 1760 621 3 3 3 Sin bundle Sin bundle False 755,https://publicapi.solotodo.com/products/79672/,https://publicapi.solotodo.com/categories/15/,whirlpool-wrm45abdwc,https://media.solotodo.com/media/products/1142320_picture_1588101727.jpg,1142320,Whirlpool WRM45ABDWC,-18.0,86.0,False,706150,Normal,Normal,325484,Whirlpool,Whirlpool,325579,A,A,2,325551,No Frost,No Frost,325543,Refrigerador top freezer,Refrigerador top freezer,289.0,WRM45ABDWC,products/1142320_picture_1588101727.jpg,31.5,88,1760,621,640532,3,3,3,836764.0,Sin bundle,Sin bundle,False,755,289.0 L,86.0 L,621 x 1760 x 755 mm,88 kg,375.0,375.0 L.,350 a 599 L.,31.5 kWh/mes,31.5,refrigeradores
