id,name,brand_id,brand_name,instance_model_id,creation_date,last_updated,keywords,url,category,slug,picture_url,specs.id,specs.unicode,specs.w_type_id,specs.w_type_unicode,specs.w_type_name,specs.name,specs.picture,specs.height,specs.width,specs.depth,specs.drum_material_id,specs.drum_material_unicode,specs.drum_material_name,specs.power_id,specs.power_unicode,specs.power_value,specs.capacity_id,specs.capacity_unicode,specs.capacity_value,specs.w_format_id,specs.w_format_unicode,specs.w_format_name,specs.washing_energy_efficiency_id,specs.washing_energy_efficiency_unicode,specs.washing_energy_efficiency_value,specs.washing_energy_efficiency_name,specs.energy_efficiency_id,specs.energy_efficiency_unicode,specs.energy_efficiency_name,specs.energy_efficiency_value,specs.weight,specs.brand_id,specs.brand_unicode,specs.brand_name,specs.color_id,specs.color_unicode,specs.color_name,specs.control_type_id,specs.control_type_unicode,specs.control_type_name,specs.drying_energy_efficiency_id,specs.drying_energy_efficiency_unicode,specs.drying_energy_efficiency_name,specs.drying_energy_efficiency_value,specs.drying_capacity_id,specs.drying_capacity_unicode,specs.drying_capacity_value,specs.pretty_dimensions,specs.pretty_weight,specs.lg_cl_capacity,specs.pretty_lg_cl_capacity,specs.lg_cl_capacity_segment,catIPC
65683,Samsung WD10M44733W,996,Samsung,981657,2019-08-31T13:08:22.195394+00:00,2021-06-06T18:18:37.017843+00:00,Samsung WD10M44733W Desconocido 0 WD10M44733W 850 600 650 Acero Inoxidable Acero Inoxidable 10.5 kg. 10500 Frontal Frontal 68000 Samsung Samsung Lavadora y Secadora Lavadora y Secadora Blanco Blanco Digital Digital Desconocido 11 Desconocido 6 kg. 6000 Desconocido Desconocido 19 Desconocido 20 Desconocido,https://publicapi.solotodo.com/products/65683/,https://publicapi.solotodo.com/categories/19/,samsung-wd10m44733w,https://media.solotodo.com/media/products/981657_picture_1567256964.jpg,981657,Samsung WD10M44733W,362007,Lavadora y Secadora,Lavadora y Secadora,WD10M44733W,products/981657_picture_1567256964.jpg,850,600,650,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362601,10.5 kg.,10500,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,68000,361928,Samsung,Samsung,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362518,6 kg.,6000,600 x 850 x 650 mm,68.0 kg.,10500,10 kg.,10 a 15.9 kg.,lavadoras_secadoras
81851,Galanz GLCWT610WEI14A,1591,Galanz,1175808,2020-06-08T03:20:06.356284+00:00,2020-10-17T12:36:13.685814+00:00,Galanz GLCWT610WEI14A Lavadora y Secadora Lavadora y Secadora GLCWT610WEI14A 0 0 0 Acero Galvanizado Acero Galvanizado 1850 W. 1850 10 kg. 10000 Frontal Frontal No Aplica 20 No Aplica Desconocido Desconocido 20 70000 Galanz Galanz Blanco Blanco Digital Digital Desconocido Desconocido 11 6 kg. 6000,https://publicapi.solotodo.com/products/81851/,https://publicapi.solotodo.com/categories/19/,galanz-glcwt610wei14a,https://media.solotodo.com/media/products/1175808_picture_1591587831.jpg,1175808,Galanz GLCWT610WEI14A,362007,Lavadora y Secadora,Lavadora y Secadora,GLCWT610WEI14A,products/1175808_picture_1591587831.jpg,0,0,0,362087,Acero Galvanizado,Acero Galvanizado,362401,1850 W.,1850,362590,10 kg.,10000,362689,Frontal,Frontal,601441,No Aplica,20,No Aplica,592965,Desconocido,Desconocido,20,70000,1161925,Galanz,Galanz,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362518,6 kg.,6000,,70.0 kg.,10000,10 kg.,10 a 15.9 kg.,lavadoras_secadoras
83854,Samsung WA19T6260BV/ZS,996,Samsung,1202094,2020-07-22T15:14:25.550649+00:00,2020-10-17T12:39:45.443735+00:00,Samsung WA19T6260BV/ZS Lavadora automática Lavadora automática WA19T6260BV/ZS 1100 630 690 Acero Inoxidable Acero Inoxidable Desconocido 0 19 kg. 19000 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 43 Samsung Samsung Negro Negro Digital Digital No Aplica No Aplica 20 N/A 0,https://publicapi.solotodo.com/products/83854/,https://publicapi.solotodo.com/categories/19/,samsung-wa19t6260bvzs,https://media.solotodo.com/media/products/1202094_picture_1595430864.webp,1202094,Samsung WA19T6260BV/ZS,361990,Lavadora automática,Lavadora automática,WA19T6260BV/ZS,products/1202094_picture_1595430864.webp,1100,630,690,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362668,19 kg.,19000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,43,361928,Samsung,Samsung,362050,Negro,Negro,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,630 x 1100 x 690 mm,0.043000000000000003 kg.,19000,19 kg.,16 a 19.9 kg.,lavadoras_secadoras
91760,Bosch WAN28282ES,41,Bosch,1274573,2020-11-23T12:22:15.390588+00:00,2020-11-23T12:23:32.839782+00:00,Bosch WAN28282ES 2300 W. 2300 Frontal Frontal A 4 A E 8 E Acero Inoxidable Acero Inoxidable WAN28282ES 848 598 590 71000 Bosch Bosch Lavadora automática Lavadora automática Blanco Blanco Digital Digital B 5 B N/A 0 8 kg. 8000,https://publicapi.solotodo.com/products/91760/,https://publicapi.solotodo.com/categories/19/,bosch-wan28282es,https://media.solotodo.com/media/products/1274573_picture_1606134211.jpg,1274573,Bosch WAN28282ES,361990,Lavadora automática,Lavadora automática,WAN28282ES,products/1274573_picture_1606134211.jpg,848,598,590,362098,Acero Inoxidable,Acero Inoxidable,362426,2300 W.,2300,362557,8 kg.,8000,362689,Frontal,Frontal,592953,A,4,A,1003734,E,E,8,71000,361787,Bosch,Bosch,362033,Blanco,Blanco,362066,Digital,Digital,593000,B,B,5,850170,,0,598 x 848 x 590 mm,71.0 kg.,8000,8 kg.,9.9 kg. o menos,lavadoras_secadoras
112234,Whirlpool WWG16BS9LA,997,Whirlpool,1400904,2021-06-01T21:42:34.766758+00:00,2021-06-01T21:43:19.105109+00:00,Whirlpool WWG16BS9LA Desconocido 0 WWG16BS9LA 1140 640 670 Acero Inoxidable Acero Inoxidable 16 kg. 16000 Superior Superior 41200 Whirlpool Whirlpool Lavadora automática Lavadora automática Blanco Blanco Digital Digital E 8 E N/A 0 B B 5 E 8 E,https://publicapi.solotodo.com/products/112234/,https://publicapi.solotodo.com/categories/19/,whirlpool-wwg16bs9la,https://media.solotodo.com/media/products/1400904_picture_1622583797.jfif,1400904,Whirlpool WWG16BS9LA,361990,Lavadora automática,Lavadora automática,WWG16BS9LA,products/1400904_picture_1622583797.jfif,1140,640,670,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362648,16 kg.,16000,362698,Superior,Superior,720318,B,5,B,1003734,E,E,8,41200,361972,Whirlpool,Whirlpool,362033,Blanco,Blanco,362066,Digital,Digital,593108,E,E,8,850170,,0,640 x 1140 x 670 mm,41.2 kg.,16000,16 kg.,16 a 19.9 kg.,lavadoras_secadoras
52215,LG WM11WBS6,848,LG,829279,2018-10-26T09:17:44.805679+00:00,2020-10-17T11:59:29.223073+00:00,LG WM11WBS6 Lavadora automática Lavadora automática WM11WBS6 850 600 610 Acero Inoxidable Acero Inoxidable 2100 W. 2100 11 kg. 11000 Frontal Frontal Desconocido 19 Desconocido A+ A+ 3 68000 LG LG Blanco Blanco Digital Digital Desconocido Desconocido 11 N/A 0,https://publicapi.solotodo.com/products/52215/,https://publicapi.solotodo.com/categories/19/,lg-wm11wbs6,https://media.solotodo.com/media/products/829279_picture_1540545625.jpg,829279,LG WM11WBS6,361990,Lavadora automática,Lavadora automática,WM11WBS6,products/829279_picture_1540545625.jpg,850,600,610,362098,Acero Inoxidable,Acero Inoxidable,362411,2100 W.,2100,362611,11 kg.,11000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,754904,A+,A+,3,68000,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,850170,,0,600 x 850 x 610 mm,68.0 kg.,11000,11 kg.,10 a 15.9 kg.,lavadoras_secadoras
87544,LG WT17BSB,848,LG,1243230,2020-10-06T19:36:05.876762+00:00,2020-10-17T12:45:53.967069+00:00,LG WT17BSB Lavadora automática Lavadora automática WT17BSB 1020 632 670 Acero Inoxidable Acero Inoxidable Desconocido 0 17 kg. 17000 Superior Superior B 5 B C C 6 45000 LG LG Grafito Grafito Digital Digital No Aplica No Aplica 20 N/A 0,https://publicapi.solotodo.com/products/87544/,https://publicapi.solotodo.com/categories/19/,lg-wt17bsb,https://media.solotodo.com/media/products/1243223_picture_1602012870.jpg,1243230,LG WT17BSB,361990,Lavadora automática,Lavadora automática,WT17BSB,products/1243223_picture_1602012870.jpg,1020,632,670,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362654,17 kg.,17000,362698,Superior,Superior,720318,B,5,B,743977,C,C,6,45000,361871,LG,LG,593930,Grafito,Grafito,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,632 x 1020 x 670 mm,45.0 kg.,17000,17 kg.,16 a 19.9 kg.,lavadoras_secadoras
83590,Bosch WTG86260CL,41,Bosch,1199418,2020-07-15T20:17:42.884318+00:00,2020-10-17T12:39:24.400418+00:00,Bosch WTG86260CL Secadora Secadora WTG86260CL 842 598 599 Acero Inoxidable Acero Inoxidable Desconocido 0 N/A 0 Frontal Frontal No Aplica 20 No Aplica Desconocido Desconocido 20 41000 Bosch Bosch Blanco Blanco Digital Digital Desconocido Desconocido 11 8 kg. 8000,https://publicapi.solotodo.com/products/83590/,https://publicapi.solotodo.com/categories/19/,bosch-wtg86260cl,https://media.solotodo.com/media/products/1199418_picture_1594844317.webp,1199418,Bosch WTG86260CL,362016,Secadora,Secadora,WTG86260CL,products/1199418_picture_1594844317.webp,842,598,599,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,850170,,0,362689,Frontal,Frontal,601441,No Aplica,20,No Aplica,592965,Desconocido,Desconocido,20,41000,361787,Bosch,Bosch,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362557,8 kg.,8000,598 x 842 x 599 mm,41.0 kg.,8000,8 kg.,9.9 kg. o menos,lavadoras_secadoras
114043,Fensa Ultimate Care 11WD,553,Fensa,1411445,2021-06-23T14:59:11.412605+00:00,2021-06-23T15:00:06.655998+00:00,Fensa Ultimate Care 11WD Desconocido 0 Ultimate Care 11WD 850 600 659 Acero Inoxidable Acero Inoxidable 11 kg. 11000 Frontal Frontal 78000 Fensa Fensa Lavadora y Secadora Lavadora y Secadora Gris Gris Digital Digital Desconocido 11 Desconocido 7 kg. 7000 Desconocido Desconocido 19 Desconocido 20 Desconocido,https://publicapi.solotodo.com/products/114043/,https://publicapi.solotodo.com/categories/19/,fensa-ultimate-care-11wd,https://media.solotodo.com/media/products/1411445_picture_1624460404.jpg,1411445,Fensa Ultimate Care 11WD,362007,Lavadora y Secadora,Lavadora y Secadora,Ultimate Care 11WD,products/1411445_picture_1624460404.jpg,850,600,659,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362611,11 kg.,11000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,78000,361819,Fensa,Fensa,362041,Gris,Gris,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362533,7 kg.,7000,600 x 850 x 659 mm,78.0 kg.,11000,11 kg.,10 a 15.9 kg.,lavadoras_secadoras
68582,LG WT19WSBP,848,LG,1013620,2019-11-12T11:44:46.161835+00:00,2020-10-17T12:17:53.939017+00:00,LG WT19WSBP Lavadora automática Lavadora automática WT19WSBP 1020 632 670 Acero Inoxidable Acero Inoxidable Desconocido 0 19 kg. 19000 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 40000 LG LG Blanco Blanco Digital Digital No Aplica No Aplica 20 N/A 0,https://publicapi.solotodo.com/products/68582/,https://publicapi.solotodo.com/categories/19/,lg-wt19wsbp,https://media.solotodo.com/media/products/1013620_picture_1573559116.jpg,1013620,LG WT19WSBP,361990,Lavadora automática,Lavadora automática,WT19WSBP,products/1013620_picture_1573559116.jpg,1020,632,670,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362668,19 kg.,19000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,40000,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,632 x 1020 x 670 mm,40.0 kg.,19000,19 kg.,16 a 19.9 kg.,lavadoras_secadoras
86580,LG WT19MBB,848,LG,1232639,2020-09-20T14:22:57.340414+00:00,2020-10-17T12:44:29.965858+00:00,LG WT19MBB Lavadora automática Lavadora automática WT19MBB 1020 632 670 Acero Inoxidable Acero Inoxidable Desconocido 0 19 kg. 19000 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 43600 LG LG Negro Negro Digital Digital Desconocido Desconocido 11 N/A 0,https://publicapi.solotodo.com/products/86580/,https://publicapi.solotodo.com/categories/19/,lg-wt19mbb,https://media.solotodo.com/media/products/717967_picture_1518093011.jpg,1232639,LG WT19MBB,361990,Lavadora automática,Lavadora automática,WT19MBB,products/717967_picture_1518093011.jpg,1020,632,670,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362668,19 kg.,19000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,43600,361871,LG,LG,362050,Negro,Negro,362066,Digital,Digital,592974,Desconocido,Desconocido,11,850170,,0,632 x 1020 x 670 mm,43.6 kg.,19000,19 kg.,16 a 19.9 kg.,lavadoras_secadoras
68932,LG WD10WVC4S6,848,LG,1017160,2019-11-20T13:33:15.366454+00:00,2020-10-17T12:18:17.837173+00:00,LG WD10WVC4S6 Lavadora y Secadora Lavadora y Secadora WD10WVC4S6 850 600 560 Acero Inoxidable Acero Inoxidable Desconocido 0 10.5 kg. 10500 Frontal Frontal Desconocido 19 Desconocido Desconocido Desconocido 20 73 LG LG Blanco Blanco Digital Digital Desconocido Desconocido 11 6 kg. 6000,https://publicapi.solotodo.com/products/68932/,https://publicapi.solotodo.com/categories/19/,lg-wd10wvc4s6,https://media.solotodo.com/media/products/1017160_picture_1598466185.jpg,1017160,LG WD10WVC4S6,362007,Lavadora y Secadora,Lavadora y Secadora,WD10WVC4S6,products/1017160_picture_1598466185.jpg,850,600,560,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362601,10.5 kg.,10500,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,73,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362518,6 kg.,6000,600 x 850 x 560 mm,0.073 kg.,10500,10 kg.,10 a 15.9 kg.,lavadoras_secadoras
123162,Candy COW41065TW,109,Candy,1478900,2021-10-20T13:19:43.678579+00:00,2021-10-20T13:20:26.506626+00:00,Candy COW41065TW Gris Gris Desconocido 19 Desconocido Desconocido 20 Desconocido COW41065TW 850 600 580 Frontal Frontal 10 kg. 10000 Desconocido 0 Acero Inoxidable Acero Inoxidable 6 kg. 6000 Desconocido 11 Desconocido Digital Digital Lavadora y Secadora Lavadora y Secadora Candy Candy 65000,https://publicapi.solotodo.com/products/123162/,https://publicapi.solotodo.com/categories/19/,candy-cow41065tw,https://media.solotodo.com/media/products/1478900_picture_1634736024.jpg,1478900,Candy COW41065TW,362007,Lavadora y Secadora,Lavadora y Secadora,COW41065TW,products/1478900_picture_1634736024.jpg,850,600,580,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362590,10 kg.,10000,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,65000,592998,Candy,Candy,362041,Gris,Gris,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362518,6 kg.,6000,600 x 850 x 580 mm,65.0 kg.,10000,10 kg.,10 a 15.9 kg.,lavadoras_secadoras
69420,LG WT17WSBP,848,LG,1023010,2019-11-28T19:34:03.306710+00:00,2020-10-17T12:18:59.472928+00:00,LG WT17WSBP Lavadora automática Lavadora automática WT17WSBP 1020 632 670 Acero Inoxidable Acero Inoxidable Desconocido 0 17 kg. 17000 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 40 LG LG Negro Negro Digital Digital No Aplica No Aplica 20 N/A 0,https://publicapi.solotodo.com/products/69420/,https://publicapi.solotodo.com/categories/19/,lg-wt17wsbp,https://media.solotodo.com/media/products/1023010_picture_1574969642.jpg,1023010,LG WT17WSBP,361990,Lavadora automática,Lavadora automática,WT17WSBP,products/1023010_picture_1574969642.jpg,1020,632,670,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362654,17 kg.,17000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,40,361871,LG,LG,362050,Negro,Negro,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,632 x 1020 x 670 mm,0.04 kg.,17000,17 kg.,16 a 19.9 kg.,lavadoras_secadoras
79750,LG WT9WPB2,848,LG,1143291,2020-04-29T18:45:55.282080+00:00,2020-10-17T12:33:12.102571+00:00,LG WT9WPB2 Lavadora automática Lavadora automática WT9WPB2 850 540 540 Acero Inoxidable Acero Inoxidable Desconocido 0 9 kg. 9000 Superior Superior A 4 A B B 5 0 LG LG Blanco Blanco Digital Digital E E 8 N/A 0,https://publicapi.solotodo.com/products/79750/,https://publicapi.solotodo.com/categories/19/,lg-wt9wpb2,https://media.solotodo.com/media/products/1143291_picture_1588185912.jpg,1143291,LG WT9WPB2,361990,Lavadora automática,Lavadora automática,WT9WPB2,products/1143291_picture_1588185912.jpg,850,540,540,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362568,9 kg.,9000,362698,Superior,Superior,592953,A,4,A,594018,B,B,5,0,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,593108,E,E,8,850170,,0,540 x 850 x 540 mm,Desconocido,9000,9 kg.,9.9 kg. o menos,lavadoras_secadoras
66005,LG DLG3501W,848,LG,985340,2019-09-05T16:04:25.490424+00:00,2020-10-17T12:14:57.180123+00:00,LG DLG3501W Secadora Secadora DLG3501W 980 686 762 Acero Inoxidable Acero Inoxidable Desconocido 0 N/A 0 Frontal Frontal Desconocido 19 Desconocido Desconocido Desconocido 20 56600 LG LG Blanco Blanco Digital Digital Desconocido Desconocido 11 24 kg. 24000,https://publicapi.solotodo.com/products/66005/,https://publicapi.solotodo.com/categories/19/,lg-dlg3501w,https://media.solotodo.com/media/products/985340_picture_1567699758.jpg,985340,LG DLG3501W,362016,Secadora,Secadora,DLG3501W,products/985340_picture_1567699758.jpg,980,686,762,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,850170,,0,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,56600,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,858431,24 kg.,24000,686 x 980 x 762 mm,56.6 kg.,24000,24 kg.,20 kg. o más,lavadoras_secadoras
62339,Fensa Europe 9W,553,Fensa,942175,2019-06-17T14:46:53.528556+00:00,2020-10-17T12:10:30.364612+00:00,Fensa Europe 9W Lavadora automática Lavadora automática Europe 9W 850 600 660 Acero Inoxidable Acero Inoxidable Desconocido 0 9 kg. 9000 Frontal Frontal A 4 A B B 5 71500 Fensa Fensa Blanco Blanco Digital Digital C C 6 N/A 0,https://publicapi.solotodo.com/products/62339/,https://publicapi.solotodo.com/categories/19/,fensa-europe-9w,https://media.solotodo.com/media/products/942175_picture_1560782946.jpg,942175,Fensa Europe 9W,361990,Lavadora automática,Lavadora automática,Europe 9W,products/942175_picture_1560782946.jpg,850,600,660,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362568,9 kg.,9000,362689,Frontal,Frontal,592953,A,4,A,594018,B,B,5,71500,361819,Fensa,Fensa,362033,Blanco,Blanco,362066,Digital,Digital,592968,C,C,6,850170,,0,600 x 850 x 660 mm,71.5 kg.,9000,9 kg.,9.9 kg. o menos,lavadoras_secadoras
109964,Whirlpool WWG16BBZWC,997,Whirlpool,1390610,2021-05-14T13:50:23.059497+00:00,2021-05-14T13:51:06.209957+00:00,Whirlpool WWG16BBZWC Desconocido 0 WWG16BBZWC 1140 640 670 Acero Inoxidable Acero Inoxidable 16 kg. 16000 Superior Superior 0 Whirlpool Whirlpool Lavadora automática Lavadora automática Blanco Blanco Digital Digital E 8 E N/A 0 B B 5 E 8 E,https://publicapi.solotodo.com/products/109964/,https://publicapi.solotodo.com/categories/19/,whirlpool-wwg16bbzwc,https://media.solotodo.com/media/products/1390610_picture_1621000264.jpg,1390610,Whirlpool WWG16BBZWC,361990,Lavadora automática,Lavadora automática,WWG16BBZWC,products/1390610_picture_1621000264.jpg,1140,640,670,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362648,16 kg.,16000,362698,Superior,Superior,720318,B,5,B,1003734,E,E,8,0,361972,Whirlpool,Whirlpool,362033,Blanco,Blanco,362066,Digital,Digital,593108,E,E,8,850170,,0,640 x 1140 x 670 mm,Desconocido,16000,16 kg.,16 a 19.9 kg.,lavadoras_secadoras
80222,Midea MLSF-13510SC01I,936,Midea,1148590,2020-05-09T09:13:10.837374+00:00,2020-10-17T12:34:01.317488+00:00,Midea MLSF-13510SC01I Lavadora y Secadora Lavadora y Secadora MLSF-13510SC01I 850 595 587 Acero Inoxidable Acero Inoxidable Desconocido 0 13.5 kg. 13500 Frontal Frontal Desconocido 19 Desconocido Desconocido Desconocido 20 85000 Midea Midea Gris Gris Digital Digital Desconocido Desconocido 11 10 kg. 10000,https://publicapi.solotodo.com/products/80222/,https://publicapi.solotodo.com/categories/19/,midea-mlsf-13510sc01i,https://media.solotodo.com/media/products/1148590_picture_1589015682.jpg,1148590,Midea MLSF-13510SC01I,362007,Lavadora y Secadora,Lavadora y Secadora,MLSF-13510SC01I,products/1148590_picture_1589015682.jpg,850,595,587,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,874097,13.5 kg.,13500,362689,Frontal,Frontal,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,85000,361914,Midea,Midea,362041,Gris,Gris,362066,Digital,Digital,592974,Desconocido,Desconocido,11,362590,10 kg.,10000,595 x 850 x 587 mm,85.0 kg.,13500,14 kg.,10 a 15.9 kg.,lavadoras_secadoras
77645,LG WT18DSBP,848,LG,1117440,2020-03-26T13:27:41.100346+00:00,2020-10-17T12:30:06.557942+00:00,LG WT18DSBP Lavadora automática Lavadora automática WT18DSBP 930 590 606 Acero Inoxidable Acero Inoxidable Desconocido 0 18 kg. 18000 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 0 LG LG Gris Gris Digital Digital Desconocido Desconocido 11 N/A 0,https://publicapi.solotodo.com/products/77645/,https://publicapi.solotodo.com/categories/19/,lg-wt18dsbp,https://media.solotodo.com/media/products/1017146_picture_1574256265.jpg,1117440,LG WT18DSBP,361990,Lavadora automática,Lavadora automática,WT18DSBP,products/1017146_picture_1574256265.jpg,930,590,606,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362661,18 kg.,18000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,0,361871,LG,LG,362041,Gris,Gris,362066,Digital,Digital,592974,Desconocido,Desconocido,11,850170,,0,590 x 930 x 606 mm,Desconocido,18000,18 kg.,16 a 19.9 kg.,lavadoras_secadoras
54852,LG DLE1501W,848,LG,858447,2019-01-02T20:46:55.244407+00:00,2020-10-17T12:02:26.506568+00:00,LG DLE1501W Secadora Secadora DLE1501W 1020 686 721 Acero Inoxidable Acero Inoxidable Desconocido 0 N/A 0 Frontal Frontal No Aplica 20 No Aplica Desconocido Desconocido 20 0 LG LG Blanco Blanco Digital Digital Desconocido Desconocido 11 21 kg. 21000,https://publicapi.solotodo.com/products/54852/,https://publicapi.solotodo.com/categories/19/,lg-dle1501w,https://media.solotodo.com/media/products/858447_picture_1546462686.jpg,858447,LG DLE1501W,362016,Secadora,Secadora,DLE1501W,products/858447_picture_1546462686.jpg,1020,686,721,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,850170,,0,362689,Frontal,Frontal,601441,No Aplica,20,No Aplica,592965,Desconocido,Desconocido,20,0,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,592974,Desconocido,Desconocido,11,498469,21 kg.,21000,686 x 1020 x 721 mm,Desconocido,21000,21 kg.,20 kg. o más,lavadoras_secadoras
54146,LG WT18WSB,848,LG,850407,2018-12-22T14:38:58.037057+00:00,2020-10-17T12:01:53.184471+00:00,LG WT18WSB Lavadora automática Lavadora automática WT18WSB 1020 632 670 Acero Inoxidable Acero Inoxidable Desconocido 0 18 kg. 18000 Superior Superior Desconocido 19 Desconocido Desconocido Desconocido 20 0 LG LG Blanco Blanco Digital Digital No Aplica No Aplica 20 N/A 0,https://publicapi.solotodo.com/products/54146/,https://publicapi.solotodo.com/categories/19/,lg-wt18wsb,https://media.solotodo.com/media/products/850407_picture_1545489536.jpg,850407,LG WT18WSB,361990,Lavadora automática,Lavadora automática,WT18WSB,products/850407_picture_1545489536.jpg,1020,632,670,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362661,18 kg.,18000,362698,Superior,Superior,592962,Desconocido,19,Desconocido,592965,Desconocido,Desconocido,20,0,361871,LG,LG,362033,Blanco,Blanco,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,632 x 1020 x 670 mm,Desconocido,18000,18 kg.,16 a 19.9 kg.,lavadoras_secadoras
87543,LG WT19BSB,848,LG,1243223,2020-10-06T19:34:31.629499+00:00,2020-10-17T12:45:52.717466+00:00,LG WT19BSB Lavadora automática Lavadora automática WT19BSB 1020 632 670 Acero Inoxidable Acero Inoxidable Desconocido 0 19 kg. 19000 Superior Superior B 5 B C C 6 45000 LG LG Grafito Grafito Digital Digital No Aplica No Aplica 20 N/A 0,https://publicapi.solotodo.com/products/87543/,https://publicapi.solotodo.com/categories/19/,lg-wt19bsb,https://media.solotodo.com/media/products/1243223_picture_1602012870.jpg,1243223,LG WT19BSB,361990,Lavadora automática,Lavadora automática,WT19BSB,products/1243223_picture_1602012870.jpg,1020,632,670,362098,Acero Inoxidable,Acero Inoxidable,362124,Desconocido,0,362668,19 kg.,19000,362698,Superior,Superior,720318,B,5,B,743977,C,C,6,45000,361871,LG,LG,593930,Grafito,Grafito,362066,Digital,Digital,601444,No Aplica,No Aplica,20,850170,,0,632 x 1020 x 670 mm,45.0 kg.,19000,19 kg.,16 a 19.9 kg.,lavadoras_secadoras
