fecha,precio,precio_oferta,id_tienda,id
2021-12-11 04:49:08.062782+00:00,99990,99990,9,49318
2021-12-12 04:48:32.828556+00:00,99990,99990,9,49318
2021-12-13 04:48:47.666429+00:00,99990,99990,9,49318
2021-12-14 05:20:28.132154+00:00,99990,99990,9,49318
2021-12-15 04:51:35.782480+00:00,99990,99990,9,49318
2021-12-16 04:50:29.093088+00:00,99990,99990,9,49318
2021-12-17 04:49:15.461752+00:00,99990,99990,9,49318
2021-12-18 04:48:34.087413+00:00,99990,99990,9,49318
2021-12-19 04:49:19.702012+00:00,99990,99990,9,49318
2021-12-20 04:46:41.915908+00:00,99990,99990,9,49318
2021-12-21 04:49:19.600487+00:00,99990,99990,9,49318
2021-12-09 04:49:46.910432+00:00,129990,129990,30,21869
2021-12-10 04:54:02.388492+00:00,129990,129990,30,21869
2021-12-11 04:53:48.796652+00:00,129990,129990,30,21869
2021-12-12 04:54:06.818809+00:00,129990,129990,30,21869
2021-12-13 04:55:55.628680+00:00,129990,129990,30,21869
2021-12-14 04:53:37.491305+00:00,129990,129990,30,21869
2021-12-15 04:50:43.972665+00:00,129990,129990,30,21869
2021-12-16 04:54:16.674672+00:00,129990,129990,30,21869
2021-12-17 04:55:34.284648+00:00,129990,129990,30,21869
2021-12-18 04:55:59.177464+00:00,129990,129990,30,21869
2021-12-19 04:56:55.350268+00:00,129990,129990,30,21869
2021-12-20 04:49:10.000524+00:00,129990,129990,30,21869
2021-12-21 04:54:39.555255+00:00,129990,129990,30,21869
2021-12-14 04:55:40.828900+00:00,129990,129990,43,21869
2021-12-15 05:01:21.817667+00:00,129990,129990,43,21869
2021-12-16 05:15:42.073943+00:00,119990,119990,43,21869
2021-12-17 05:00:50.280649+00:00,119990,119990,43,21869
2021-12-18 05:00:02.684728+00:00,119990,119990,43,21869
2021-12-19 04:51:37.233825+00:00,119990,119990,43,21869
2021-12-20 05:06:17.403019+00:00,119990,119990,43,21869
2021-12-21 05:13:24.929280+00:00,119990,119990,43,21869
2021-12-09 05:22:09.065244+00:00,129990,129990,18,21869
2021-12-10 05:14:38.494946+00:00,129990,129990,18,21869
2021-12-12 05:06:48.763478+00:00,129990,129990,18,21869
2021-12-13 13:06:19.236290+00:00,129990,129990,18,21869
2021-12-14 05:03:07.807698+00:00,129990,129990,18,21869
2021-12-15 04:59:15.157843+00:00,129990,129990,18,21869
2021-12-16 14:30:48.311266+00:00,129990,129990,18,21869
2021-12-17 05:16:30.829766+00:00,129990,129990,18,21869
2021-12-18 05:07:03.767580+00:00,129990,129990,18,21869
2021-12-19 05:21:27.990045+00:00,129990,129990,18,21869
2021-12-09 04:55:50.731566+00:00,129990,129990,67,21869
2021-12-10 04:56:24.375229+00:00,129990,129990,67,21869
2021-12-11 05:05:04.405549+00:00,129990,129990,67,21869
2021-12-12 05:03:13.951948+00:00,129990,129990,67,21869
2021-12-13 04:51:13.365303+00:00,129990,129990,67,21869
2021-12-14 04:52:15.966045+00:00,129990,129990,67,21869
2021-12-15 04:51:43.160325+00:00,129990,129990,67,21869
2021-12-16 04:51:54.990467+00:00,129990,129990,67,21869
2021-12-10 04:48:08.470027+00:00,129990,129990,9,21869
2021-12-11 04:49:53.922373+00:00,109990,109990,9,21869
2021-12-12 04:49:27.702530+00:00,109990,109990,9,21869
2021-12-13 04:49:24.157697+00:00,109990,109990,9,21869
2021-12-14 05:21:18.657337+00:00,119990,119990,9,21869
2021-12-15 04:52:14.831730+00:00,119990,119990,9,21869
